hash,CS,FD,gamma_5,gamma_10,gamma_20,gamma_30,gamma_50
da5ce01bab7371e8f11c7dd672d70fd7ba3654c17b787c07273b6cb412411592,4096,128,293304,623032,350136,745400,737720
da5e756eb494bb53754e6fb5fc3e32274580db466138ff425475be7651a57b7d,4096,184,299008,253952,700416,765952,716800
da5f163b01a06bd382df2f6d84c8f7e6069e3d3554d568b83709507aab92d162,4096,224,292864,602624,495616,659968,695296
dab7ada829d6335065a6478b63b428c56e36c998c00046f581322b41e201e743,4096,128,293312,718272,320448,312256,448
dabb37913a93d136c03f4f0c1f82e09b99ea31d27f24fc8fded80d8cc5f25f4c,4096,208,193024,749568,749568,677376,749568
daedd097bff5100829b7200fcbc01c459acceab3629719984840abbeaf72bbac,4096,240,303104,704512,765952,765952,765952
daef2c82a525793b98114fedebeb6cafb67f4ced03184cead8e5a2221770e91f,4096,200,233472,741376,765952,765952,684032
daf1759acb14f313a61a340783d925e02435c6cee0d3666fa17399e0b27e1d61,4096,232,119808,636928,708608,659968,472064
db062765bb454057b29a1ab5d9e6bbc9c2cab863644daf30c0d59c27d9878d2d,-1,-1,292864,702976,301056,724992,742400
db0b63a32f72a43f7c2ac03a22d7400371f072dd355e7df064f402ac2d16b5f1,4096,232,39424,565760,662016,636416,694272
db1050ca6f91742a4714a5cba1ffa32c441d2752d7a4dc6be2b770431f6b32c6,4096,128,156160,646656,665088,675328,749568
db215d0ae2a0b129a92b4ed1d6068fad362ae1b18a01e507c721a84d58b6ba23,4096,184,200704,696320,720896,741376,741376
db21cbc21201b141072008147c105d605d5029cb25829711d58af31c9c96fbe9,4096,128,118208,715712,175040,357312,320448
db31f79732cf484831ca854ad3f878c17b01022c213f3afedb2278b46062048a,-1,224,292864,680448,724992,749568,749056
db4088755a244dd8b278b6e07290df766a8375310ee98b1bb5c74ed633c295c8,4096,128,289212,309692,350140,576444,716732
db4f5974ff94ceff42eb994c54eb2900ef37e91502db9ff558bfc51e07b6cd70,4096,224,292864,667648,676352,708608,688640
db82325f8001a23793a5a9f39e9a7936d190028724b4d78f7a46a5fa7db653ff,4096,256,200704,737280,667648,671744,692224
db8334d590b3145c9a0e48b45b69eca1f4cf4d9d35da06a3b139617e1fc89795,4096,208,146944,748544,425472,750080,730112
db9d659702e52d6b7f75546fd2df04b5a73629729da9139ae3586d6aafa52eb6,4096,16,279502,328142,753102,632270,670670
dbd759d8c7538d134edd59f55b8fd91185635c11e1eda7bc0875d0e3bad41c93,4096,16,182222,673230,646606,751054,753102
dbdea08e7b970d395236b8e0aada6fc07fb23e6181485d86f65da1e73ab2ba2e,4096,224,292864,326144,382464,1536,1536
dbf4298c6eefeb50e7660a120f1f3079f1fc69fc5a8fe93b1d1bf83a0e41667b,-1,-1,292864,694272,649728,571904,747520
dc01fa67b8c1f42b4fdeb8af71bcb38caaea6cd2d69ef867afe074115341df38,4096,128,291264,359872,374720,322496,340928
dc2b14a453d410484b3013faa97b9083c1c32245a87af325b696f51403047fd4,4096,128,61888,566208,414144,260032,381376
dc43258eed55c4f124484b3c346d1d8558d55c2190744fa16107d750c4efad06,4096,200,291328,743936,456704,571904,673792
dc77e8950f4eb24b98381c7b8df8c00cbcda42f4b8af805fd2c3743f87af1993,4096,232,132608,734208,749568,749568,724992
dc8407aa1eabc66e2c9ef86ed8c9484e52b25a090b7d24493de9b42fd1946db7,4096,256,146948,404484,404484,672260,676868
dca1fe7c7f6f75110b58443eea1a2edb9d8168cb2f9e842820326c0a23742080,4096,256,303104,589824,761856,421888,512000
dcc84414acce104d10d59d9e550551325e056a7c5f1acae3092561f2dc1baf6b,4096,200,303104,704512,741376,741376,737280
dce4f274cb49326b28143be5605afb048589e6cdafa29db725990afd234b3833,-1,-1,288256,739328,683008,672768,630784
dce97dff24b1450e1b2038c4cf2713d17ed3de1f3bb4ff702efd2756ff8bd5bd,4096,128,285184,749568,749568,736768,747520
dcf69b9a0399e249285586e36bd6546458ca40413b46a6dcdd02ac2fe10ce9e3,4096,128,8192,416256,714240,561664,91648
dcf6be924bb55f1ff4671be426eeba0706828bf204966584ce176699042ab194,4096,184,192512,557056,339968,724992,749568
dd03a8e7725d75a389e5448fc00ab97499da408f31446f030f0f66b2b7d9fa90,4096,128,288768,653824,413184,646144,740864
dd0f0633d9053606de7be7b7cc577a68019f1b9d097de95fe705361b6668ac2d,4096,128,295424,570368,567296,734208,672256
dd141896857bf1adf533f30ea6506858e966462040d9f978b6d1c4c3a7c63e14,4096,184,289792,744448,733696,744960,714752
dd1fdcd9830f87a6b93005b4e689d60b618814f84ab6f26ec796ecf6c8724a1d,4096,128,293312,86976,95168,73152,718272
dd2ee59d8f477e96e43061d266641cf906dc2fe5f9fb8117bfcef23d4617b6da,4096,128,199616,341440,457152,305088,254400
dd2fd95fe1c37d03726513c03713208e46bbb4b16dd5ed5c7a8110e93192ac96,4096,64,293376,-1,-1,-1,752640
dd37841d3648c62683745aa02414651ee563fdebec6b41da4e245ba457ee1536,4096,64,246272,752640,262656,752640,752640
dd460840efc9bca9cadd2a3851d3f5a120e7865adec3ccbb7cf9065db3f980ab,4096,240,286341,671365,469125,687749,553093
dd674ab9ea083372290d23242f983f0db145b4cc6c50e6a872602b45c9c73f26,4096,128,293312,705984,682944,735168,732608
dd72c3ff4f0c994a8af8e77e46b3e4553b69279a1e55363f10d4a0b1d7eae216,4096,176,288768,749568,627712,632320,749568
dd85efaf91f29ca86c910b01ef6118be6b6b89c8adbe494ad5010f731b76b285,4096,128,292864,724480,734720,710144,739840
dd90aea03cb41bc53519b8fd2c320f15ef65e9318c78bcd38e168b7ca5169198,4096,192,2155008,2725376,2471424,2725376,2691584
dda9339bf0ccb21e4777d754e7840f0a53a386cf6b177961dae16f470bc43e5f,4096,128,181248,749568,736768,424960,177664
ddaee5d4e83c60c013a1bac8adfd2d2eb79bad35cfd94802fe303d4b6e642c0d,4096,240,292864,658432,688128,727552,719872
ddc9127ddc011c0b6901af9f3734ffaa73757d139ccc58414e67da0aa4b90753,4096,128,292864,749568,749568,749568,749568
ddcd5ffa9f5b2e2bd0b93607633bd1a0f4324869b131520b24b4f30c9a7dce28,4096,64,293376,-1,752640,752128,752640
ddf26dd582272d6d695b54bad355210cb093bca03112673f447df9e3bf8ab35f,4096,272,303104,708608,745472,741376,749568
ddf6a5cb585b9eca6fd4eb15adbcffce64a6535e66029c671feda8c16f3ea9a6,4096,200,303104,720896,655360,761856,655360
de00c1f364751c4dd4fc03b8cc873677d1ccd1ee17ce5b284f40daf9be83c033,4096,200,287232,690688,700928,739328,253952
de0598a52c6a20737dce3af4672aa3bffd4a34a209b2071adf7d8cbd913c74dc,4096,16,288206,741326,715214,743886,692174
de1011fdd63f500a6dafc51d165020d996743576e4f3deabc066ef1c05e6036c,4096,256,167936,757760,765952,581632,765952
de114a4ff1cf54f9ce37008890a64ca6d1b665f8799a0eaecd5f83803caa953d,4096,128,292864,671232,703488,749568,340480
de189b8c30433e26f858a4d70611e60feafa64c087671fc288c1c4abd0a5d57d,4096,240,292864,495616,496640,194048,47104
de1a8e43f492919acfb74b0e8302ba40e609ce4135f04d56f72f0d7a3adc9d7e,4096,184,262144,544768,634880,753664,638976
de1adad6e2e614f1039a5b9c810f88f42f1eeb194514d0db9c4c694158dbf721,4096,216,292864,729600,733696,738304,680448
de1e3843f45ed37fa855f4131b44223fbc4af507c299853f95dfb0569697b488,4096,584,246528,748416,621824,702720,543488
de25d6f22405f4d0d0a3ae166c8d82e638be897a0c404878adeb93811c6367a7,4096,128,214016,605696,253952,712704,749056
de2fe308112b80289bec6ceeb2673dfdbf11b8d06bd6440dd6717f3cde9be444,4096,184,98304,765952,712704,622592,741376
de3207151b620761db2d626b30d89b8f0f36e6d0bf0c9a75f2c65296b0089b8f,4096,224,292864,435200,687616,736768,713728
de3cebcf8866104ea1f424f628a354308d5b54eb80475d6016e47bea16047c56,4096,256,-1,753664,742400,751104,753664
de411a8c64e5a9590875eda8a0c6b51c3e31adc42f1cc72a9f793fca0907c93c,4096,200,292864,700928,683520,747520,749568
de508db84b5ec9aab5b39a446984f9f65eafef5bd2c6355ee4a82a5f20bb3301,4096,176,252416,619520,741376,624128,606720
de50b38c1e8586092d5ab3191d6b1de2ae5f70ca9f2e87dc01083d2bf4550795,4096,128,293312,231872,719808,178112,572352
de62306d93b4e51863558c2f63755d78373b8e82ce64f7a2f33aef5ab6de739c,4096,16,288718,753102,671182,654286,698830
de84ff59a2bfbe2787d30f38ebeb4df661389287b4af863f1a4af68762999737,4096,208,245760,750080,744448,750080,734208
de90de25d3c18879b439178419cca37e4569fbeaa9bd11caea919dc56f54b083,4096,128,287232,690176,647680,409088,716288
de9d1fffeea010157c3b4fbd6a839b5e033449a637a0c444d7f5ca5070a7a950,4096,184,270336,569344,704512,675840,716800
deaba29ccc50075e875726a49511b32ae7c32dfa2c4953315523e5034ddd69e5,4096,224,255488,717824,744448,679424,748544
debf1fb36cda26117a86c95d60c1df2c5e443c722fc78bfcdadc34dbc22aa467,4096,16,293838,752590,753102,660942,626126
dec8e23937e39436a5b4d19e2180e66911df192b76c0aea76e8a50ffbdcb459a,4096,128,253952,736256,713728,569344,707584
decbf82f13eb1915bb88d948045a3c8b1592c546298af2b0eeb73bbea5df169c,-1,-1,-1,-1,-1,-1,-1
ded17484831a748ba784c18f60a455a2ecc1fd07ce2e576c70f4886f50d2a0f3,4096,256,284672,630272,717312,620544,752128
dedbf37e935a027cf84592d27218dff246c980563973ed8d5e3e78f0fc5f2c8b,4096,128,224704,747456,623040,669632,572352
dee0e805e465d2ce5c8bbc1bead90ad717b2ece8ba4e5ff68870a76cf435dda4,4096,200,303104,765952,704512,765952,765952
dee519f6e5f5efe10faafef83c59837f5038f52b462757acfbf2ad21298b9898,4096,184,151552,630784,692224,638976,647168
def0929d9210d670d4c45d96be822d70174dc0dbe28678f24f9ad602eb91cfe5,4096,200,212992,733184,716800,708608,745472
def4853eefffcc31058f923fe59b12a009af25c46cd0bcbb5e8d887478ddd2aa,4096,16,288206,697294,753102,751054,627150
df096780dc2cfadd804bf9d11025c1fb7a68b98234a1f17f53dbb90982262af8,4096,128,290240,320448,404928,178112,728000
df1edcceee4d83f1740b154f6c78f155807395d8b77b4e7b8d52326652c0318e,4096,192,292864,303104,220160,698368,457728
df27a2e739faaa32069922ad6a07ffc75aa2a052a2ef91504cc757c0b38c1f9a,4096,184,286720,675840,724992,638976,647168
df28b29a648b23710b4c144e02183a2b51e6f3f19c16822d4a03f07430c14471,4096,200,303104,757760,655360,741376,724992
df31c4144f9fc94322fcd55a24959d7a5914e0da6548abe8952f9181fee7ffba,4096,200,303104,724992,741376,741376,757760
df3c0846ac862d61623e7266d0e24fd995587098b0a6a54069b10c2528c95bab,4096,200,303104,602112,765952,765952,765952
df3f1efbb5864f9a20557850f157617acb201d2f1418c1cfec594a92db9f07f2,4096,184,262144,507904,663552,704512,663552
df400c7ad79b33788520bc0df8612e990ca0de794082c78c089c6ec06cb24a19,4096,128,120832,193024,703488,652288,693248
df4ec94bff94c2de39ce9a50f373cf05baed965e9f3ac745ce6600a40f061b71,4096,128,288768,602624,718336,678912,672768
df51e0005d79d378cadf2ae521546fb757a3c3ec5ac3613b6227a84f0f6a0496,4096,232,292864,749056,727552,747520,750080
df5dc8a8eb79df0b63227161494bf40c15717a03aa611606d63aaad629927e04,4096,128,20480,583680,345600,259072,630784
df72d16922bbbd4e3f94a072955f2096f6e6e349b3706684232ef58afe794d10,4096,184,282624,536576,729088,737280,716800
df767113fde52eeabf738ed03943b89b916ae91482673073c98f1f60af1fdff0,4096,136,287232,732160,749568,748544,744960
df8337057338be3ec5d276355c9fb2b6b639c4c0889ded1bb012f0c2f335f4e3,4096,128,292864,698368,741376,717312,715264
df9c447cabbe86f114740a5bb0a6fdfd44a1aac7844f1865745ca366817ac650,4096,128,295424,708608,754688,713728,655872
dfbc3ae9f3033b0bdf2027d2d41c612f5a4dbff6e529f026e262d431a68a07ed,4096,200,303104,692224,765952,638976,663552
dfbe28bead540d05d19a5cb5b09218a0ea89d4baea1369f9c6b10c08918d75e9,4096,208,217088,715776,293376,750080,743936
dfccaefb1a32abcd96991a127c76bececc85eba46462f9dd6097fcca08a74613,4096,200,294912,663552,733184,753664,765952
dfd23f0e4e414a70ba50629e6a5eb82bfa18684e2fdbbf25b931e6ec15aa57cd,4096,184,221184,651264,684032,692224,638976
e0060c1d78bb82e54f5895b16c0c301cd64d50d0705368f836bc3c5fb626af10,4096,128,287744,642560,749568,740352,687104
e0181ad592e09e8ef7d60b0558e31427cd20f52a5ed408d22819cb2de7dabe44,4096,128,187904,703488,723456,749568,749568
e0414f4a6192a591b97786ec8e7cc6616ee8a0de23bdaaeba6004f920fa88b9b,4096,264,161280,751104,748032,749056,742912
e04feb43f0d2d8091532ab78aaffe8b657229d11d7ab8bef862aec5d2fb799a2,4096,216,-1,713728,638976,-1,340480
e054cc4098c775e557bb7b0298f0e73b84f6458f8b67f70ce7039bc414828f2e,4096,224,292866,750594,750594,735746,740866
e05f2a2c05f9ccac37ec7f81e1981fa9c4d944b2daaf00725baedcb49d94162e,4096,232,253952,635904,750080,750080,750080
e067c4e4567e308f0359d908477116bf0c0c3ce7edaec161a2c619717fddd663,4096,224,288256,749568,742912,743424,749568
e06c5cf32f5993af01e9b0e79fa9f152c22dd3dbe7361268c81890b22efb1ee5,4096,232,303104,757760,253952,692224,684032
e0700db449a564a5e85cfd7bf92d05bd0f1a033bf2dbe4db239dfb5f3a863087,4096,208,200704,401408,765952,335872,765952
e07e3093bae0fc024fe9e679896d7848d657583a9f9c9aab143145605ef1a03f,-1,-1,303104,446464,741376,737280,-1
e07f7a40f35538946b9e6db267d13a4595db5cda8a9b18b4c57c1c5adfb69be6,4096,128,293312,346560,340928,305088,46528
e09201e5966931f064c5565a4b58873f07989b87568c37fb76dc8aa4fafd3ce6,4096,128,287232,749568,686592,573440,741376
e0a391e9a4732bea63653a9103e1a3f65d1c411360b5505fc9231731256d03c9,4096,216,299008,237568,221184,200704,757760
e0b3dcfff51d7620648ebe3b256006707e61882071e3ee244bf2bd1619fd9941,4096,128,194560,743424,733184,727040,646656
e0b68f624d49b8cf9f0f5b41d5135d7bd9b13f67c9b0648b5421ac5c5903b083,4096,128,174592,343040,577024,251904,325120
e0c412bd8c65d9b01b289890b881ce813355427fa464dd2de4555b9888f4cbc4,4096,200,40960,630784,638976,638976,0
e0d5c808a855738c43009108c2703197a0c9fa3169b6871ea7b48d7db49cf805,4096,216,177664,742912,738304,722432,746496
e0dd29318513dc5475537dadb5da5769d2aef302048b7ad6a8c0d3dcb245bdef,4096,16,147918,614350,753102,753102,750542
e0e506e910ab7c77e5e46a68c8dd3a516cf47241c167fb430edf6487a0eb6d14,4096,16,280526,620494,722382,739278,723918
e0e9ab34bc4b96af84c3111b373e181924a080953ef66eb595f1b6d16ae4c0f0,4096,224,292864,621056,730624,731648,646656
e0f62caa5db360bd8bcdaa0a815fa770c762c9b7e341b854a777cc85fad2b9e0,4096,128,293312,351168,376768,572352,750016
e0f748623d11323c573ff7c4ee0dec3997b077ddef197f6e404e59cc869a0360,-1,-1,-1,-1,740864,-1,-1
e0fe30e97978017563e8c7d05aedb5ee75eb56a7c4ab8a6660c39ceec7f4a416,4096,192,287040,575264,742688,743040,743360
e12111cfcf3203af431c2d2051f12335da8225e54e99641d072a78802b6f55a5,4096,232,278528,749056,750080,750080,750080
e1467c534829694eddb6ace558ed2bdd82ba8f034cb6f597149782ce6bd1db2c,4096,128,177664,315392,495616,623104,471040
e153b52fc3b12c562811d4db61759946eb6554e0e4d405fa83180cbd46731b39,4096,256,292864,748544,677376,620032,744960
e16f49a1ba7ffb621daf5889ebe2c581fb70197b5e5dce40b779efa39447ecdc,4096,200,303104,765952,602112,638976,663552
e1946616a6d567695e4de49f93b08fbe41c4166a7f83d2096c4d012e1755eaec,4096,248,281600,534528,574976,750592,652288
e19fde2b57c6721d43c4d53abad9bc62302897fee965df71b18dc8b41c4abcb2,4096,240,218245,749701,749701,748165,749701
e1ac2ca35dc1c431acd61cea6d3d476b55e6505b58ab68531b3a4d981c17dbe6,4096,264,303104,724992,712704,679936,733184
e1bf382a922322440f972bb880e875e1919885d456febeb7ad1f88a6dbc2c456,4096,128,253952,647680,627200,716800,197120
e1ca95eba4e605098ac439fb9c319491408b859fb423840f87daec212cdad21e,4096,184,303104,749568,765952,761856,761856
e1e52e71ba20f5fa8d53ad2979826e2bce0cd834b2add54b291e949de57f91f7,4096,200,303104,438272,303104,638976,745472
e20937917a2a2055a6698378acf55063ef43b63ed2a9099574b1975c53ed9398,4096,176,290816,667648,729088,741376,761856
e20a032310732be256e8d5555f52b01c690b222b3e7a4424d69af396f4a1ae95,4096,128,295424,467456,729088,736768,702464
e20c832cf709d5021764e46833326e767211d63b20a2cb36016863112eb282ee,-1,-1,-1,-1,-1,-1,-1
e221781d24c3cbb73d78cc4b4d764e9c0771630201439a20c152a20c856a1988,4096,240,192512,647168,765952,696320,765952
e222b79fece7117c096d4ac265334c45b47b1d80bcedb56de3688348c20394e7,4096,176,230912,537600,463872,736768,591872
e22359760f952c2053e42346c37a048b9503ee23a1aedb3184f652ec9848eb32,4096,232,292864,750080,750080,750080,750080
e22bcdd2cf39b718ece3fe328cfeea78fcab2a99b3a6805e16b644753ddc1687,4096,128,237568,320000,749568,701952,736768
e2465b294f57e4c781b9d6361805fa805dc6261a126fdb3a24842a814b301e1f,4096,200,303104,757760,548864,757760,757760
e266cffca453dcb0f0ebff339efe4d4fff718083964bc5711f689466b7f7c685,4096,256,303104,253952,626688,765952,430080
e269395c4462848ef0b08c89322a5a31d6dcea844c628d239fd12f34e10f2c61,4096,216,177664,472576,750080,409600,623104
e272042e3401e322370518b02f5e4bfd825d9b83dede42316a1b3fdbd05d2bc8,-1,-1,292864,750080,679424,457216,457216
e285d94697c9ae84a218a7ad1ac7dfb89cad3db7f618a20ed271f6c44270b443,4096,232,208384,738816,670720,193536,728064
e291fada571c7f9f03e2a2ea4fa4e5f6edddd76f00c8920dfd7e398dd097648f,4096,200,441564,646364,822492,519388,613596
e2928542c7663d86163069a097ad55b54fd8322b279af9cc12383828e066c5e7,4096,128,8192,364544,340480,668672,259072
e299742f37b69a821ca548dce2cdd34293e08370d0e625afb47b1a497658dcc3,4096,128,291328,701440,324608,723968,721920
e2a8eb8f7b6455352fd936c07e5c7a660ee42e6148b059eefa53f5d7c4a209d0,4096,128,285696,749056,745984,576000,653824
e2c0849eb9979e20cfe55fcdcb59d25a368235aa07e8c28285d2e7b0e2f9954d,4096,128,291840,707072,731648,747520,749056
e2c7735199832f13d97b0ee292e9b234a5badb2f8020268ca43483f9a7162379,4096,200,292864,678912,740352,749568,741888
e2ff95f65502d32fcc9cb0026102dfb92f32ff8a98dfd5d2aa4ef8a796597324,4096,184,221184,712704,737280,692224,749568
e30eb26dd9a23e211d8ec5008059f6b39ba9c91df74601b141929c090cdb9e81,4096,184,303104,184320,630784,749568,708608
e315a4885b8e4aba62d82e94a1c95cd3f1922395672801f814a932f69a04d4c7,4096,224,290816,716800,532480,749568,632320
e346119c5cfde3b1772a1acf42423b3e20a83e94dfbb83b1242decabb3dfb5bd,4096,184,16384,8192,466944,0,0
e34aa76f241369d64585ca5b0e765c2b0caa1942622172604a3ee88dfefc54e9,4096,128,292864,702464,495616,707072,744960
e35dbf654ccc1258734ea0358a58361e6783613ce74847e0b9081b209a8ea041,4096,184,200704,630784,737280,741376,630784
e36858b546518e866e89dc6b02e21ddec1d30b58bdd64e903ac483b086f250ed,4096,176,278528,303104,753664,512000,765952
e377041b8b92c978b11b48cc28946a38913be80b09e2e6ca46797b6702252c2c,4096,216,167936,765952,708608,720896,200704
e38c00a531e673d31e0bc658422db325c9802732be34cc5bf1dc68ae532be0d2,4096,128,194048,626688,665600,715776,700416
e3a0f1e6949b4bfaa24c45f3656013b5757894c0d006fb1a91319ebfe370ed67,4096,248,292864,723456,750592,588800,660480
e3c5cccc4691bc12891c1d7642f03f6098779679e53cfa9db21f1701c9386b1c,4096,216,159744,503808,761856,557056,602112
e3f355c89dbbf2c1fbc34c66bfb6eabf9bbeeb9bad950526ab50ce5fec511fba,4096,240,292997,669829,727685,690309,692869
e41852937c9ee701d68de566da9775204bb3cf49fbdef946778b874d8554fe6e,4096,128,285184,732160,712192,748544,739328
e4234a49bc9fcad2fffac0282a468ad880f2656bb095a4f47bd8887c0e4e85bb,-1,-1,-1,681984,-1,-1,-1
e42f4c4d3944a0a985ae85583110f68dab7cd3223b0de15141e940c0e639f3dc,4096,128,193024,749568,749568,749568,749568
e432e2317535019d7b06599657fb66e68d8df60ed2bea4f949b8a7a1e4611a7c,4096,232,193024,663552,662528,193536,717312
e43d30b88d8164a13df7fe5dac6ef623ce811ae3c621171737e889cc6b9d914b,4096,224,267776,623616,709632,750592,750592
e44cd2f60b5b5b43b41d993cc948d165d86d45093a5a7911f696d42057d22206,-1,-1,-1,765952,765952,720896,765952
e44dbfe6b58f7956486bd2c0bac99e147038f9b25cbf5b8a7eb0a067c7ff18ec,4096,200,291840,749568,746496,669696,749568
e462622eee5944b33083d5118db5ccd8cf2617c74d0d3fada5f72b0f16bd70c0,4096,16,284622,734670,751054,687054,734158
e4636dabe833702ce99c5731496bd3c4bd6a5577aa660de14e9638974a76274b,4096,200,294912,757760,745472,679936,737280
e464b8c82b08feb3881063b41783d0d494e9df8a6a1d5b9d39de418aeda0fb9b,4096,224,292864,749568,747520,749568,749568
e47a454a3ab5ac4b40f08183326e07d83e6402b2174ea324c80d685e199f319c,4096,240,292997,665221,737413,699013,725637
e481c8dd3c8f5f9d7acc85eddbd7f04c138ed9a00cc4d2671f01b5e196c30544,4096,128,162816,277504,564736,455680,730624
e486b6a7af077c750d159970e4722fac4ea02e0b9e21c60280622e228fabbb17,4096,200,303104,765952,659456,737280,745472
e48f77f6c3df5160fcc089300fb725ca2ac49c14fff3542846d1af0f1dd5a1d9,4096,128,46528,722880,747968,745408,305088
e4adf9e95219ca420b39456270ec1cd9b2d7dadd1d72604fdd87b6f6a50539c7,4096,184,299008,684032,724992,655360,765952
e4d351284d3df383e7458f1c4a7ecc88582ce0789b8a671693382bcbc8cb73b6,-1,-1,115200,-1,-1,-1,520192
e4d685034444f14e6ed8ddb86e652f38efb624cfa939dd0e7400cfb23d3761e2,4096,128,293312,484800,703424,728000,409536
e4de4641c9f36edfe036793d962928ab712bf1e33f97d129c9227427878d66bb,4096,128,288768,737792,708608,617472,722432
e4ee4b17b2594065b3ba1731dc7d02b92a2daaeb1c37b3de05919ad65efce04e,4096,256,-1,752128,752128,752128,752128
e4f8c27c85561d9dee09e84cabdb0fecaea7cd6fe9f29771e2fbed78267eb1e9,4096,128,292864,749568,749568,728064,719872
e4f9106e8239ed25274cc3be40d95dd936e3c7a50ccae3eb5bd23bcfa03636d2,-1,-1,180086,753014,753014,753014,753014
e4ff4708fe623509c75383184ac54236f46528c4010723abb48d1966da627d35,4096,128,292864,695808,673792,709120,664576
e501d74400846b5e7cd7cfdcf5465f4ffcf545a3d6862b87bb62dcd516923daa,4096,128,291328,705024,536064,720896,749568
e502f5e87c2cdd3f3b998187658479015f2007604b0ad8dcbe5d30fa9d744578,4096,240,5632,278528,0,406016,0
e503af18cf036e49e841658ddca7af312b135e0881a4e2ab7e7920d13e69805f,4096,248,253952,765952,765952,765952,765952
e50d55daaa42b87ddd536728364c2b0c2977975b9efa60ad15df41e6ae11349a,4096,128,193468,371644,254396,342972,736700
e513f2e8d7f032070fb427fbf3cd06d22cfc5bab29fc669a99bd11cfda28da1e,4096,200,292864,581632,561152,696320,736256
e51a9ee3340089538e6d58c25d9b5ab53adef4518d3937f52680c6d2e49c55c3,4096,248,208896,638976,598016,724992,733184
e5456f2dc492d5754792e514513b6f1aa60b79866975e5ba5d2ad5240a738b7f,4096,128,178112,320448,704448,504256,744384
e5496b0f4d827d82fc316e14dfa1b7b9ec343e2409b771bb7fcbcf29b8a40735,4096,128,292352,749568,749568,745472,749568
e55789bcc26221e709860f38f0b40c7da495a3c840ff0505a94c0cd252eaafc2,4096,128,136704,421376,264704,264704,259072
e57ff90966a18c820e39de8fe37ca590f7b78f71cfa924eb38af1806eca1221b,4096,280,172544,421376,404992,422912,89600
e5820e229cc14a89eb92c3bb7d0d3b5b473d1d5c8f5b4adb9a2ddcb43ab71c10,4096,224,292864,749568,749568,744960,749568
e5a64b884307cae3b0d16da5091e5ff108223d6ca00b2f54fa16b5d2794e646a,4096,224,282112,721920,749568,749568,749568
