hash,FD,CS,gamma_5_x,gamma_10_x,gamma_20,gamma_30,gamma_50,gamma_10_sp,gamma_5_sp
c65aee3301842c5d8dd04625fa317b201f98d19f00589e0b1bfa625f02eb7781,-1,-1,248320,613376,753664,706560,753664,4835328,1116160
b53d2804055bfc92999208450af1a69e6700e6675ef3bfd7622e10d3128afb8c,-1,-1,287232,738816,462336,749568,743424,3993600,1114624
9abc66f6f4707e08134d8a2acb7f89c03d11baa735fa348a66ef7ae0220c5c50,-1,-1,295424,613376,727040,754688,740352,6190080,936448
2b0726e10244449af98f78387daf47f0be00daa0d11c0fedc3960f873c2ef4d2,-1,-1,293312,750016,728000,750016,726976,6113216,1115072
56aefc54d0d7eacf824cd7e87d9f26ab8ff4d62990bf633b89ccd0665f0803a8,-1,-1,262144,671744,765952,745472,765952,6205440,1073152
a7fd4580fd047630dd5c7c3f729b4b4b38b7384d359c431b3a26c1476632a781,-1,-1,-1,-1,736901,-1,-1,6185093,1114757
a89c7c0224055a9678b9998c3b959e764cfd2d8644a658aef2b20437f1d4306f,-1,4096,246784,737280,745472,741376,749568,4307456,1114112
6a98e423cd206ca80e6d6bb3664f40ec63db027c62cb1afbf756004272990f74,-1,-1,274432,765952,761856,757760,741376,2220032,1073152
814e2e7fd5f0d0c79205b5cf44d416ecc7ef95153557cf7a3f998d66fab7c3f4,-1,-1,264192,712704,744960,668160,649216,5994496,1060864
bfa49659724526d0633856ef959f2199147f62364e26a7e58c5c3c95eaccf523,-1,-1,292864,622592,703488,733184,749568,6144000,1114624
cef010e832f5a73a0ccf115e41eaffade111693e65a0418b3b2dbb2e74a7407e,-1,-1,274432,630784,679936,749568,749568,3555328,1126400
ef4435d9d7c4b3929c20d1376c8dc4a7027eabf1a390c73d5ba697c90ea16044,-1,-1,146944,709120,670720,749568,749568,6184960,1114624
a8ab4254e77aad8be02a250e82de074e04c086b8fe341159ff88a44ad267b224,-1,-1,286208,750592,747008,692224,748544,5700096,1059840
c721be89041f89b6f041d89b0b586cc30557e59d1ea54bf3175eb4c0c8d5d613,-1,-1,294400,722432,753664,747008,720384,6166016,951808
03fb748a4bd37a5fe456651b4aded8038a4ba467209526a30f2e96bbb3267dc2,-1,-1,-1,-1,-1,-1,-1,-1,-1
a1acd4131707d96527bc5ce7f26aa9c7bdd641bd2c991f6ca12e9999eda16aef,-1,-1,196608,724992,610304,745472,438272,6205440,933888
a90c92d87e1551ea964f4c7f438310fb25bb833e8ee3aaadac3dc5cdf903fde6,256,-1,131584,653824,572928,750592,731136,6185984,1112576
74a301b3de0b9deb6380506e2085c51aa2315a884a4c0c954e42add0964aff83,-1,-1,290304,691200,577536,713216,749568,6184960,1114624
7eeca24cea76efb0751d52932ba3886d926afef80acdaf58f70e494ed38dbfbd,-1,-1,207310,753102,733134,695758,753102,6188494,1115598
4321d120921552c63f836c23673b62b573e566fc760761d62cdcd533317b043f,-1,-1,193024,696320,749568,715776,725504,6184960,1114624
d6d9f0edfbde17fb1d6c331d38e13761b4e89d15e30be05e8c64c64fc3b36d8e,-1,-1,262144,765952,671744,659456,729088,6119424,1126400
2450b1d45fa7def1cb3524afa56ab820f761daa47df9a51cac192da303a65bb6,-1,-1,292864,718336,640000,707072,730624,5779968,923136
ae3e83f00b1e2e4abdfb5e0deab318250d05ecec1f4e29c8d8ebe663e6faf02c,-1,-1,278528,659456,643584,744448,743424,5504512,925696
f47e769b80697b88581e56f1ccdd75a9e450e69022576e3a91904638a3dbadc5,-1,-1,303104,765952,737280,765952,757760,-1,1126400
4a1418bc8c4b9005f98c594e4933524b711327bc5909dad24b7e7d947b0ce849,-1,-1,-1,738949,707717,703621,653445,6185093,1114757
d36d14267c3f3ad5db549b5ba505079918b9daf4bf33c42de193b528b1117ab9,-1,-1,137664,719296,750016,340928,747968,6185408,1115072
9667141aeb52b96981fc5a019c63e60fe9607fb008080bb7f99a1d6bdcc97909,-1,-1,248320,749568,445952,744448,745472,5990912,1114624
ed8905d6fc4cc784830d06699b4b680163d6f7400cd15e2059500eb261ed8663,-1,-1,293312,551872,703936,750016,750016,1409984,1115072
14f0846aa6606b53369e7fcd8e0a93024648aa7493070eb1ad1ee3573bf86a08,128,4096,289280,754688,751104,739328,754688,6035456,465408
d281eff814fa184eed1dca56e9efad305022c617a93f41c3cd6ae1fbd1caa321,-1,-1,288696,750008,748472,703928,745912,6185400,1115064
debf1fb36cda26117a86c95d60c1df2c5e443c722fc78bfcdadc34dbc22aa467,-1,-1,291278,753102,753102,708558,721358,6188494,1115598
d591bfd4557c36b1ffbced518eb016c0948005ab87ee72fbefbfe62da97ae28a,-1,-1,273920,713728,736768,750080,750080,5571584,1114112
de411a8c64e5a9590875eda8a0c6b51c3e31adc42f1cc72a9f793fca0907c93c,-1,-1,292864,617984,749568,749568,749568,6184960,1114624
222f09ba6c40eed16ee9940863702b71751461a512de25e590385315e3a10497,-1,-1,292864,679936,718336,686080,694272,6112768,1102336
f3fe6ce32fb102611b42c10cc0f1b7a88f23155e2ed14dc158689347dab6fa18,-1,-1,193024,382976,732672,687104,745472,5800448,1114624
b5e0f39976b8179cdee25a52628968fe05a858aedbf97816ddfbb767577d2dbd,-1,-1,248320,718336,698368,753664,747008,6189056,1114112
fc270655d0cbe4c5c687c9274a0e6934e9203005a7a63ff3647853f3eeafbb4e,-1,-1,259072,750080,733696,744960,656896,5822464,1095168
f88740ffbef56c8b3a6bffc067a8ee0bb77b2e4afcfe6efc094d59145ed21b8e,-1,-1,292864,713728,749568,729088,745472,3968000,1114624
8ee8d1466c0ada783607f3d3f23bd8193721a7a687538cc0ad96661aee204440,-1,-1,292864,728064,702976,745984,732672,6184960,1037312
cb0eab0765a14f46f11a94ead37548e262adcd23abd1be341f6cda078263dbdf,-1,-1,-1,-1,746496,-1,719872,5898240,1114624
dee0e805e465d2ce5c8bbc1bead90ad717b2ece8ba4e5ff68870a76cf435dda4,-1,-1,151552,741376,655360,729088,765952,1540096,1126400
760bd754212d747a7f6e0c1c9465b55aa025a97570bc65c1eb3ce6597affb98d,-1,4096,273408,650240,694272,604160,750080,6060544,1112576
b946ee112711e637d7f5db1aefa6419f38b23b789af8ea7f9285161dd24a6469,-1,-1,299008,651264,602112,765952,765952,5193728,1118208
da2dc1055bf3bc68a220d22b81a1c5b450a1b9a02defe54f92beedfd7a704082,-1,-1,287744,704000,722944,750080,660992,6185472,1113088
b15ed40c3179b5e0031fc48b8423b01a2bf1dce5eaef96277a4bd85dacc2ae7d,-1,-1,293312,747968,750016,678848,750016,6055360,1115072
dd141896857bf1adf533f30ea6506858e966462040d9f978b6d1c4c3a7c63e14,-1,-1,292864,662528,562176,650240,717824,3108352,1088512
50c9521c5e02b101a3dd3d765723f04998cad8fa0397ed6fa23ca08ceabab6ff,-1,-1,275968,737280,747520,733696,734720,6008832,1038848
456d440cf69140b15b8701a8a556324a1bb57f3caa070756baad1aeeff862fad,-1,-1,303104,659456,757760,761856,651264,6205440,1126400
bc820c0dbf321c3f98c2c2c32956008035088aac7a458d878845ca4680fcceb3,-1,-1,303104,741376,716800,765952,741376,1503232,1126400
6e50bdef5939ea23ee07a7ed80609de35c209d47eeb055cafc24bb9a6708f16d,-1,-1,-1,-1,-1,-1,-1,-1,-1
4e4d42d9fddac75c159e0a966d05c488e3329f75872e54c45c2a276de711c9c1,-1,-1,292864,736256,642560,719872,749568,6184960,1113088
43d475ec726d72fbf1354e8d087c2b89d1134efeaa678a7097f0199764518ab5,-1,-1,-1,643584,721920,727040,721920,6064128,1114624
c2325a735406a1b5f871606be3e9f415a1f1414c58f375706b91f51e2ed83c2c,-1,-1,286720,651264,729088,753664,696320,5017600,-1
1597f95cd40ef62927a277f6cffb4a0b5d262fcba8f9a784b125dd35eb9c1892,-1,-1,303104,438272,741376,749568,708608,6021120,933888
736cf276f1490926aa4ec68d002835e2513559a7d26e08ca1dbdf32ac20eb316,-1,-1,303104,614400,651264,684032,765952,6205440,925696
7c0b4921d806b06853620203f44bef56fe3dedfb030d6df64abf20fe91b90f86,-1,-1,284672,687616,749568,749568,722432,5993472,1114624
687b49f1a418c55d00fb4fb62bd56dd54cd07fe5fd40e27c45fa99d395a245e1,-1,-1,151552,765952,765952,737280,700416,5341184,1126400
d17637b2d1ff5ba714a1b07e1ff72838669355d118603397f42e9e4241e348e1,-1,-1,295424,742400,745472,663040,643584,6188032,995840
d94494a9bdb56975845337d7bedc48ca217358250be3883a9d0cf9c41c779c55,-1,-1,293312,725440,703936,729536,715200,1486272,1055168
ee58335cc826d9f58599499a25fe0c0bd6d138a49a9fc3454f99a3b4f7937d3d,-1,-1,292864,-1,740352,635392,749568,3593216,971264
2f7f2426368d41a8a072b322951a54521dfeb79410b6a8081131c690153f7bb5,-1,-1,246784,703488,744960,688128,722432,5219840,-1
59d09b9e6124138fc903bc93cfb4345c4a2f78cc19bfe6029dc604e3e83a31bc,-1,-1,264704,723456,750592,687616,745472,6024704,1116160
1e4552a4c043fc0a37c97532c1c426b2f94506acea48627c4188792c72f66872,-1,-1,292864,722944,734720,734720,748032,5910016,1112576
65bd73e2f1e7c51017944e7b6a7404fc008122f1766cf670f1925e606b2b071c,-1,-1,303104,679936,761856,589824,749568,6205440,933888
cfc85f8c86e555dd6de4de2dc35eec300ff7cb1c08ec884c359bc88d0c1044db,-1,-1,293376,744960,627200,720384,749056,5517824,1116672
05ba6322f8dcbed7acde9e5c2fb84ba11596b5e3d03805df1328b5846c8e1873,-1,-1,292864,713216,733696,723968,703488,5993472,1114112
eb303563b6b3e5d57ad8eaabb1b64bcbb02c4ef99588cf5af2c9ef2e6e28a466,296,4096,147968,165888,410112,3584,390144,4572160,924160
96bd5d5d12b86dbb19d2afe41915bc1d0571b60cb8b574304dc4653db356d7ca,-1,-1,292864,751104,724992,740352,722944,6026752,1090048
22dec6ef76b2c2c556987d40c9c42057fdf5dac8be74cd917758b204ee59b705,-1,-1,250368,567296,706048,742912,743936,6133248,1114624
79d2a551f04e0d1e8611a1c7940ada4f7e5ea7c04975e685c4647ef0ba26dd0f,-1,-1,303104,761856,643072,745472,765952,6115328,933888
9a2be2e87d82e65b072c45ba42e18fa03be88c97a052161e3a178512aed75d3a,-1,-1,271872,585216,721408,744960,735744,6019584,1116160
e1ca95eba4e605098ac439fb9c319491408b859fb423840f87daec212cdad21e,-1,-1,299008,765952,630784,729088,757760,6180864,1044480
5de138e74f470ff016b0da41b04b3aedd155353c1b80c8cf0dd84e83edd2794d,-1,-1,291840,730112,431616,667648,333312,6189056,1083392
eae1ef1308d01042cb6b4a3f1b9c517e7d06494ea24db72f234d75e49a134253,-1,-1,292864,670720,749568,745984,729088,5993472,1114624
4694f3f24fac80f80ea32d3db2b49c0cd19f5afe799e714b1eba4e8b50c3f003,-1,-1,146944,732160,749568,739328,608256,6184960,1114624
dd37841d3648c62683745aa02414651ee563fdebec6b41da4e245ba457ee1536,-1,-1,-1,-1,-1,-1,-1,-1,-1
bd6c610fd03a1b53b0d57648799c8f307fe4f6ef9f08dcdfd64ff67767c4fab9,-1,-1,246784,618496,750080,748544,720384,6072832,1072640
e36858b546518e866e89dc6b02e21ddec1d30b58bdd64e903ac483b086f250ed,-1,-1,303104,761856,761856,765952,741376,6205440,958464
6ba392d7b461657bfd7a92e44daa38f277de3a37f950317c169b5f8d8a49277f,-1,-1,-1,-1,602112,-1,-1,-1,-1
fd78bf8a7171fd527f41184258f5bedc54e29ace16bf82dd3d835a53b2532107,-1,-1,287232,562176,693760,736256,708096,6040576,1114624
4c98b7f4f4d1cdb6d6af1eceb7b7d44b68252c2bcb1020248166348350896006,-1,-1,246784,671232,-1,702976,749568,-1,-1
8ad489ec2bda9e1dbfdfcc375028fc31f7604ff9ca5d904bbe18a0aac836a4aa,-1,-1,262656,678400,747520,753664,732672,6189056,1116160
0448b1a8cdce30b10fbac12bafd99468d516feca101ed99b717dfbb6787523e2,-1,-1,282624,471040,733184,761856,581632,6168576,1126400
20f079bd181dc0391f5e75e582c3961bd44ea6dc939d83eae56c079188a56d90,-1,-1,292864,-1,711168,704512,748544,4932608,1113088
4b21fee245f12b1b8d4cd1dc927aa19b3e5f30f5052c76de6ef313f68e97e880,272,-1,301056,845824,656896,809472,783360,6299648,1052672
ccaeb98134bab06708524803a19358d98e83a6ce0c211690e69fe86aca0f2b24,-1,-1,287232,727040,750080,737792,750080,6113280,1114624
e503af18cf036e49e841658ddca7af312b135e0881a4e2ab7e7920d13e69805f,-1,-1,299008,663552,716800,733184,765952,5861376,1126400
ca3a862b9facb016a9c31c9dfb6efcee0ceca31caf571ff8dd19cfb4bbdb60c1,-1,-1,281600,737792,733696,434688,578048,6177280,1049088
f77330283bff4719b598fb60f0bc900930bb61280e3e9350a85fb78b2a6ab11b,-1,-1,293312,716224,618432,703936,745408,6185408,1115072
eb69ef06d4ca6c935ede67be42e9b56d186cb6e800b9e891c47b47c039037981,-1,-1,292864,649728,622592,745984,626176,1409536,925696
041b674a502cc291541bbb2eef69045f6ce30e97a7e5cb0dda8ff4eebd6ee774,-1,-1,303104,733184,684032,737280,733184,6205440,1126400
42924cdd9fb54f15cd9e84c26d5ce629c7f2d646ec58c92b4343462a798197a7,-1,-1,290304,619008,750592,457728,733696,5944320,651264
ebe884fb1c456eb3b292dda57240f40a05e757213c158c137a384f7718c8b780,-1,-1,254464,723456,714752,728064,720384,5532672,1112576
f9e641842c9949d1cf01228e12f6da285243eb8aaf9803ce2a86b0cace76c01f,-1,-1,294912,720896,704512,761856,737280,5861376,1048576
de2fe308112b80289bec6ceeb2673dfdbf11b8d06bd6440dd6717f3cde9be444,-1,4096,303104,765952,720896,466944,765952,6205440,1126400
5663288d8e9523af102101ce89be66148ce0617bba7027324555967be1afced4,-1,-1,303104,741376,761856,737280,757760,6205440,921600
70e792b8dd17236be082c1d174709e91769cde7907cfdd2603fada03e413c0bc,-1,-1,204800,765952,700416,655360,753664,6205440,1126400
e1946616a6d567695e4de49f93b08fbe41c4166a7f83d2096c4d012e1755eaec,-1,-1,288256,481280,496640,503296,748544,6027776,1107968
bb05d9299ed601eb90559a43c5218389cf6e93b05a43034d6e01f5626e087d3c,-1,-1,292288,750016,716224,617408,750016,5948864,1115072
c5152ff00e70f6731c7702b86bde8a54320506a1e1afca3cbb243ab161f92728,-1,-1,193280,750336,750336,718080,745216,4454656,1043200
534fdd6c4f7123fc53ecfe8bdb984c506f9c1c1bcc65ca5de07d4eea653db7a2,-1,-1,208832,750016,750016,382400,746944,5993920,923584
66334704f9dd74620d29287fa9783856a2c468b062f232ade6c59d170157343b,-1,-1,-1,-1,-1,-1,-1,-1,-1
6c013fef3a5eb617ebe52cfde5d353b4930cd3d441ce1a8e6c940d07a81c6697,-1,-1,303104,724992,765952,737280,765952,6205440,1126400
4dcbeee8cfda31c8b4c6199970db6e324fbc7cc5bc144d4ae1baef88a878e1d2,-1,-1,288768,724480,741376,749568,596480,4368384,1114624
f53048f2189f4e3e453e475e6f85506b173c5f639af37f598bd08915031849cb,-1,-1,252416,734208,747008,718848,749568,6184960,1114624
47d71a817c6450f8c682e22b9bd138e32e52b757d8cd6b707324c02ed97668d7,-1,-1,133120,750080,653312,691200,741376,6187008,933888
8178cef9cc0ad71bbda3c93fc15547fe77f7423118f3be1ba70cd092fbca3c30,-1,-1,303293,762045,708797,757949,684221,6205629,934077
b7ba14efd18f7c6fbe78c3220bddba20ec9e0ef04b6db477de6f3d63f2e98bce,-1,-1,293308,618428,747452,719292,750012,1775548,1115068
a0184d36824b1ec7f85d3619a7f03ba699729ec7657de4561281628cb0c0228b,-1,-1,289792,752640,683520,717312,747008,6113280,1069568
b57c873fd465cf8a11e96801d8130b39d2f85ff40190064b17ecd2ce296df884,-1,-1,303104,765952,688128,720896,737280,6205440,933888
7633f993d281a51f72d905deccbffd177346560338db1ed924fca2ff307adabc,-1,-1,184320,737280,376832,729088,753664,6082560,1126400
e6c7e5a94a146f4f6af81dabf55dbfd63a7a817ad90c0ef5f911967e02a5b068,-1,-1,238592,621056,739840,537088,729600,5059584,545792
535367fb27a4a7b8922a0d232040d8f1bd4596ae3a5f6f1fbb82ff24a7da99a7,-1,-1,-1,743424,734208,631808,679424,6185472,1114112
a74134cb645e8cb50c6e53c24c6c315482847da7d83d0f1c086b040639c70471,-1,-1,200704,761856,741376,741376,737280,6025216,1126400
d79fddd2460be823efa798d8239f3d8d93129f58d71fcb139278e0f0903621f2,-1,-1,137216,689152,739328,748544,736768,1409536,1114624
ec315482607183d46d0f7005e12e08c95d3af60edd674554edee4fbe074e24b3,-1,-1,252416,562688,750080,654336,750080,6185472,1095168
96ad328d162efc6b4013c15d9cf89c11ecbd4eca339307935c178f961409b9ed,-1,-1,292864,733696,750080,735232,721408,4179968,936448
38204be2fa81733501248600bcb3a5b501a8788256c2b8e3b91e6f544147c1ea,-1,-1,-1,-1,-1,-1,-1,-1,-1
923db81b447d865526d7bc8a81abd69a8a69fdf28f9ff2592b68058133a8979b,-1,-1,303104,724992,765952,733184,700416,6168576,1126400
a1c7d540a2a6e2c33740af11056093e3e15a7dac6c2301c1e40e013771c99e3e,-1,-1,274432,765952,765952,745472,765952,6082560,933888
f947a7e5fc61b9c1a292c6a2751a7beb6c0e2ed25626d51ec6cf21c5ec7adc63,232,4096,292864,750080,735744,665088,624128,6183936,1030656
09f5ac7b7ef96871bc22c2a16be267774e0c25573f07f0d344f304fb7f0929bd,-1,-1,156672,727552,700928,749568,721408,6184960,996864
a53c4fda48504436ae6da13ef27004fd9009750362d5124b7497cdbb94937098,-1,-1,303104,741376,765952,741376,765952,6205440,1126400
a14b31a8bab821f0368d6314437f5dbef64328875c91bda195311f2435ad403c,-1,-1,8192,-1,-1,-1,-1,-1,8192
80fe67bcf7d9beaf9d000a36cf6f7f54b945fe29fa8aa9ef0c4e9169ea7835b1,-1,-1,252416,571904,724480,747008,749568,6184960,1114624
c09d14d79860b2a7cbf0ffaf412e39eb783e55d513c7be177a36aea504453828,-1,-1,266240,503808,753664,737280,765952,4669440,1126400
1dbe7a881762ce757def3e3f9a512a5f900e6b1c6f2032d52e7f29db5e9a40e3,-1,-1,-1,-1,-1,-1,-1,-1,-1
632e149043a5bf0cea2fdcf617e72a863ed416453e6f3974405186532ecd8d0d,-1,-1,147392,712640,342464,718784,727488,5793216,854464
d73c7269f0839d7243c1e32146d134551afa32159e7f260c20978d1f976d10aa,-1,-1,293312,750016,425408,617408,747456,4285888,1115072
cac78f043fcbe4fdc2486c100605c2f680376b4c1b39e1e7dc7b42506174e1d9,-1,4096,187392,751616,738304,729600,691712,5965824,1044992
fd70274dc999f0882cd0caada61ae044562effcf72232727135cd27b2234a592,-1,-1,282624,753664,704512,761856,614400,6184960,1126400
2e08e36c9b1a053d46c28517120a997ec59f2d9e012589093c36383724ad07e5,-1,-1,293312,640960,739264,745920,746432,6184896,1115072
7f5e44e41f7084ebd6de762ef9a56ae45a4d0341540e7161f09aaff7163ed80b,-1,4096,200704,765952,761856,356352,741376,6111232,876544
fce4d8e44264d5cc2131887b3fcd36432bbe82707c368496ee077bafc7a02506,-1,-1,272384,665600,733696,737792,-1,3403776,1113088
892084ae8954ac016a30c42dbbdfe528e269d5b4a6ab8dfd91b27b297635c682,-1,-1,193024,641536,430592,691200,683520,6060544,1114624
bafa9df50d8cd572b473e60eae34948bd5cb308057af9c7c9e5a2a656c613dcc,-1,-1,245180,744892,213948,741820,745916,6185404,1042876
943b42f83aea0623170415a3f0d06adb2662165af9a3687f96ebe9523320c884,-1,-1,291328,748032,607232,687104,751616,5926912,1116160
c6971d620632ba3943f5869a48b2aa5682403e3939cbfc3537c7cb22fab01671,-1,-1,303104,761856,765952,761856,692224,6205440,1024000
c1f657841eff0689e339d3ecc0f1695967ce2c8514540ce9feef167299c4c400,-1,-1,254908,618428,750012,750012,725436,6053308,1115068
8c0638d145a6d72458713d79856083ef3635cd49e554df717703ada97807931a,-1,-1,-1,765952,765952,729088,765952,6205440,958464
ed0193b2d7933e9e5d269d88932e1d0a09c26e49c2e10d00d60f2162d1bc8b00,-1,-1,282757,719493,731781,732805,711301,6185093,1114757
c198167bac52be2fcce8aa521d7c73449807122201e1af1715a7fa6903866f66,-1,-1,303104,745472,696320,761856,761856,6078464,1110016
8c24893c71bb0b0287b9dd7e23d1240fb3c47ee149b2cb635ca30fe52e04a33c,-1,-1,276928,716736,750016,745408,712128,6068672,1115072
96ee328670107f6f75e5f6207dfc5323fd9e32064fd1ced59a022798a944d902,-1,-1,282624,712704,712704,753664,745472,6066176,1044480
baeba5f49fb21681bf0f2bc9d0e3a24b07fa35ca29e141ff184e910a4c1f0b41,-1,-1,303104,356352,741376,733184,753664,6205440,974848
038059c8e8a5c029b2e2e5e5082df755f33d32819b1ab03d6aa6384bd05e9e62,-1,-1,288768,749568,719872,725504,720384,6189056,924672
2f465e89b75b19c0354b5e6c69076d89e11af43d716ad82de9248545da42ed17,-1,-1,-1,749568,747520,744448,749568,6037504,960000
36db4eac6ee9f1382c88d552abbef0a50387680761740599c3582468650707d8,-1,-1,291328,500736,430080,727040,754688,6190080,1057792
26c2129a7efa6ad390d5e4852bd05b74ad6362c40907c9ed29c3b216aaebcd57,128,4096,139776,365568,526848,627712,435712,7680,4608
565a852adadd75cc048818b6ee67b012f55b4d5ce823db7fe38c33efb2ee1aa5,-1,-1,200704,757760,765952,-1,753664,6205440,933888
5a3b4fa46fdb2c1b621f28719146f07cf1ff7d50fad44f4fd770c5abdc5115a1,-1,-1,303104,753664,696320,765952,745472,5373952,933888
30a2bf70d0633faa13ccef8366315840e7b36b393a4bddb5e970ce2f23de049b,-1,-1,193024,674304,683520,471040,734208,4895232,1114624
ef7e449ed5016ced91b685b8decf3add35ee7f36f7b8287d7aba783bc0f6d12a,-1,-1,303104,716800,651264,749568,765952,6205440,1126400
fbfad99f082c04fab4721610b8f095e7c6ad109771c44aa73d0b0021cde0b5e9,-1,-1,249856,712704,732160,741376,720896,4291584,956928
03ee966b529e065badffb5f52a85592a12f049ac66e8e9dd8bcec274d15a3302,-1,-1,145920,712704,-1,749568,703488,6112768,1114624
671504dd17812bd5f392f6a44e36a56a51f9eb2009387dbad916bb4352282442,-1,4096,-1,704512,1024,1024,1024,3077632,-1
78c4d8f6a8bc5a5e8cbeb2eb4f15184cbd543d295d1f71796a76939b6430de2a,-1,-1,292224,339584,723840,396032,319872,6184320,1114240
e654a660cdb44959fd53a8071f3a9eaeb6203b0409f4a173e6b128122ee7d43b,-1,-1,262144,679936,765952,684032,765952,6205440,1126400
5479b762022f06db270926eb9e532fe9ebbf625b7318454fb5427c24f275cf4a,-1,-1,253440,628224,745984,709120,743424,6168064,1021440
19c72fc6c8084d6f4d545a0e96fef8c0064c813180b976fcee4c401a1f5820b4,-1,-1,232822,539510,-1,753014,635254,6188406,1115510
647ee5c6c69dc3a95765da6bc738ba03769c85f7be7feb5e9fa46dfa100be153,-1,-1,292864,620032,709120,689664,637440,6072320,1114624
4f3488a2a72709c2e8dcb67907eebf95cb42e304338d812aee721d1f6063ece3,-1,-1,-1,737280,-1,761856,761856,6160384,1044480
3b1ed48fc686f7f23d527056fb738f8108f6e4ad664bde163aa8481ae81ab8cd,-1,-1,262144,745472,737280,765952,753664,1880064,1085440
fe90f1f4086e0a2697e229f70475eb10e3aa1f38795a1bd8a58bfe0040bd8cc7,-1,-1,109056,649728,732160,749568,749568,6184960,851456
5057549623b2a1b925fede6093d147040cc43aa2e979dbc9fcef2d8c5fb643e7,-1,-1,160768,735744,751104,662016,733184,6186496,1040896
e50d55daaa42b87ddd536728364c2b0c2977975b9efa60ad15df41e6ae11349a,-1,-1,293308,618428,748476,750012,741820,1409468,1115068
f8438539339a92be82ec2daba1602c90b3465d31ae7b55f48646404698f0237f,-1,-1,292864,721408,-1,666112,712704,6145536,940032
22bc6d3cf4dcd80ce4fc1deb96310fdf05c0ee906370edccace7bd67f86f4aad,-1,-1,147392,574400,431040,650176,750016,5959104,1115072
7699b0959f0bed5b21e5e27fc542d221f7015900a3eb528b626bc5622ea61df6,-1,-1,264704,677888,725504,676352,744448,3759104,923136
6de850ae986cf6eb617e1c696e055eee4f48647a4e97fedb9d0e72d9e244f0ca,-1,-1,303104,720896,745472,696320,753664,6205440,983040
1976239c080b1184a5ecc125ab6c6ab15157e932645e6473d207039dca6bf205,-1,-1,292864,614912,649216,712704,749568,6184960,923136
f2553cf902a036e4bc07d6ab21c425985a0cc9c749bc5a7ad4d85f857171df7e,-1,-1,270848,533504,624640,745472,710144,6184960,1114624
dc77e8950f4eb24b98381c7b8df8c00cbcda42f4b8af805fd2c3743f87af1993,-1,-1,292864,737792,660480,744960,738816,6063616,1114624
90ec5e53162aa94eed3c717a590ab86789fb8e666c935ba560e59a907a1f41ff,-1,-1,-1,-1,-1,-1,-1,-1,-1
1ae75b308a4e3d7266b99e0e8e8a24dc750f6161a822ddfd8bc807f84f7ffc8b,-1,-1,252416,489472,750080,747008,748032,6043648,1114624
0fbaae583a0d9d9322b31f7f3000397972fbf2a2443c75b8a6bb11ead829ca50,-1,-1,217088,765952,663552,716800,749568,6205440,1126400
5539b2b24745358fab38500b4229e0b0c0c3b2bbbf1a0fdb0a13fadf43e9d2ff,-1,-1,188416,711680,627200,749568,721408,6184960,1114624
976c0a38d3a4256e5cd695d3068f729c8056848f0fe80d6c249c77ae4dddd46c,-1,-1,248320,589312,562688,726016,716800,6184960,1100288
5d8b8639a4da1daf783fbacd447f00bd0fce52c3aeed024e959414400891a55a,-1,4096,-1,-1,-1,-1,-1,-1,-1
f00bff99f0fbf4d92eed525731904b753413f73e07208ba8ce4ab4abc72b0053,-1,-1,292864,718336,741888,618496,698880,5036032,1114624
0d718115a9730a7f664605c3f4da5d0314f0ed0415962a116269c6eef5e6735e,-1,-1,-1,703488,698880,720384,749568,-1,-1
377ff951d8b71f9f89d515e6d55a16df2f5016af7b373533f5db6c232a5c94d1,-1,-1,303104,733184,630784,352256,679936,4587520,1048576
22bbf72f286238192a2ac1c655c34deb074bf0175d0d9ba1308d4a1b9706780d,-1,-1,292864,633344,749568,645632,749568,6184960,1037824
